기준일자,대륙명,국가명,목적구분,인원,전년동기,증감률
201709,대륙전체,연도,기타,195176,279200,-30.1
201709,대륙전체,연도,전체,1078653,1523928,-29.2
201709,아시아,연도대륙,관광,691615,1052312,-34.3
201709,아시아,연도대륙,상용,11414,11852,-3.7
201709,아시아,연도대륙,공용,2989,2468,21.1
201709,아시아,연도대륙,유학연수,23762,24393,-2.6
201709,아시아,연도대륙,기타,131816,200204,-34.2
201709,아시아,연도대륙,전체,861596,1291229,-33.3
201709,아시아,중국,관광,229172,611538,-62.5
201709,아시아,중국,상용,3600,3861,-6.8
201709,아시아,중국,공용,286,318,-10.1
201709,아시아,중국,유학연수,15852,18238,-13.1
201709,아시아,중국,기타,69772,92311,-24.4
201709,아시아,중국,전체,318682,726266,-56.1
201709,아시아,일본,관광,213446,200876,6.3
201709,아시아,일본,상용,1535,2357,-34.9
201709,아시아,일본,공용,220,159,38.4
201709,아시아,일본,유학연수,675,739,-8.7
201709,아시아,일본,기타,4092,4628,-11.6
201709,아시아,일본,전체,219968,208759,5.4
201709,아시아,대만,관광,72932,72407,0.7
201709,아시아,대만,상용,66,71,-7
201709,아시아,대만,공용,8,12,-33.3
201709,아시아,대만,유학연수,196,231,-15.2
201709,아시아,대만,기타,1177,1125,4.6
201709,아시아,대만,전체,74379,73846,0.7
201709,아시아,홍콩,관광,43930,41100,6.9
201709,아시아,홍콩,상용,41,49,-16.3
201709,아시아,홍콩,공용,5,1,400
201709,아시아,홍콩,유학연수,169,166,1.8
201709,아시아,홍콩,기타,878,896,-2
201709,아시아,홍콩,전체,45023,42212,6.7
201709,아시아,마카오,관광,2697,2805,-3.9
201709,아시아,마카오,상용,1,0,0
201709,아시아,마카오,공용,0,0,0
201709,아시아,마카오,유학연수,21,19,10.5
201709,아시아,마카오,기타,33,23,43.5
201709,아시아,마카오,전체,2752,2847,-3.3
201709,아시아,필리핀,관광,16038,12746,25.8
201709,아시아,필리핀,상용,206,218,-5.5
201709,아시아,필리핀,공용,226,148,52.7
201709,아시아,필리핀,유학연수,86,85,1.2
201709,아시아,필리핀,기타,17216,40447,-57.4
201709,아시아,필리핀,전체,33772,53644,-37
201709,아시아,인도네시아,관광,10807,8486,27.4
201709,아시아,인도네시아,상용,354,365,-3
201709,아시아,인도네시아,공용,61,93,-34.4
201709,아시아,인도네시아,유학연수,174,175,-0.6
201709,아시아,인도네시아,기타,5241,15937,-67.1
201709,아시아,인도네시아,전체,16637,25056,-33.6
201709,아시아,태국,관광,24700,21574,14.5
201709,아시아,태국,상용,34,43,-20.9
201709,아시아,태국,공용,287,209,37.3
201709,아시아,태국,유학연수,100,88,13.6
201709,아시아,태국,기타,5530,5466,1.2
201709,아시아,태국,전체,30651,27380,11.9
201709,아시아,베트남,관광,19674,16007,22.9
201709,아시아,베트남,상용,902,505,78.6
201709,아시아,베트남,공용,500,379,31.9
201709,아시아,베트남,유학연수,3002,2200,36.5
201709,아시아,베트남,기타,4722,4830,-2.2
201709,아시아,베트남,전체,28800,23921,20.4
201709,아시아,인도,관광,2970,2969,0
201709,아시아,인도,상용,2797,2438,14.7
201709,아시아,인도,공용,99,128,-22.7
201709,아시아,인도,유학연수,214,126,69.8
201709,아시아,인도,기타,3691,15448,-76.1
201709,아시아,인도,전체,9771,21109,-53.7
201709,아시아,말레이시아,관광,18430,26086,-29.3
201709,아시아,말레이시아,상용,70,222,-68.5
201709,아시아,말레이시아,공용,3,6,-50
201709,아시아,말레이시아,유학연수,196,186,5.4
201709,아시아,말레이시아,기타,2070,2462,-15.9
201709,아시아,말레이시아,전체,20769,28962,-28.3
201709,아시아,싱가포르,관광,13486,15829,-14.8
201709,아시아,싱가포르,상용,82,127,-35.4
201709,아시아,싱가포르,공용,6,3,100
201709,아시아,싱가포르,유학연수,30,41,-26.8
201709,아시아,싱가포르,기타,1474,1682,-12.4
201709,아시아,싱가포르,전체,15078,17682,-14.7
201709,아시아,몽골,관광,6607,4550,45.2
201709,아시아,몽골,상용,114,107,6.5
201709,아시아,몽골,공용,310,219,41.6
201709,아시아,몽골,유학연수,1421,927,53.3
201709,아시아,몽골,기타,902,723,24.8
201709,아시아,몽골,전체,9354,6526,43.3
201709,아시아,우즈베키스탄,관광,3193,2508,27.3
201709,아시아,우즈베키스탄,상용,336,299,12.4
201709,아시아,우즈베키스탄,공용,1,0,0
201709,아시아,우즈베키스탄,유학연수,680,322,111.2
201709,아시아,우즈베키스탄,기타,3143,2858,10
201709,아시아,우즈베키스탄,전체,7353,5987,22.8
201709,아시아,미얀마,관광,1522,1405,8.3
201709,아시아,미얀마,상용,13,19,-31.6
201709,아시아,미얀마,공용,154,182,-15.4
201709,아시아,미얀마,유학연수,59,46,28.3
201709,아시아,미얀마,기타,4266,4083,4.5
201709,아시아,미얀마,전체,6014,5735,4.9
201709,아시아,GCC,관광,2018,2207,-8.6
201709,아시아,GCC,상용,35,31,12.9
201709,아시아,GCC,공용,41,44,-6.8
201709,아시아,GCC,유학연수,149,149,0
201709,아시아,GCC,기타,56,90,-37.8
201709,아시아,GCC,전체,2299,2521,-8.8
201709,아시아,카자흐스탄,관광,2429,1787,35.9
201709,아시아,카자흐스탄,상용,3,6,-50
201709,아시아,카자흐스탄,공용,4,0,0
201709,아시아,카자흐스탄,유학연수,116,104,11.5
201709,아시아,카자흐스탄,기타,1122,671,67.2
201709,아시아,카자흐스탄,전체,3674,2568,43.1
201709,아시아,튀르키예,관광,1577,1480,6.6
201709,아시아,튀르키예,상용,13,25,-48
201709,아시아,튀르키예,공용,68,49,38.8
201709,아시아,튀르키예,유학연수,40,33,21.2
201709,아시아,튀르키예,기타,938,1015,-7.6
201709,아시아,튀르키예,전체,2636,2602,1.3
201709,아시아,캄보디아,관광,917,1091,-15.9
201709,아시아,캄보디아,상용,46,32,43.8
201709,아시아,캄보디아,공용,128,113,13.3
201709,아시아,캄보디아,유학연수,37,40,-7.5
201709,아시아,캄보디아,기타,964,1236,-22
201709,아시아,캄보디아,전체,2092,2512,-16.7
201709,아시아,스리랑카,관광,446,436,2.3
201709,아시아,스리랑카,상용,74,89,-16.9
201709,아시아,스리랑카,공용,12,13,-7.7
201709,아시아,스리랑카,유학연수,29,80,-63.7
201709,아시아,스리랑카,기타,1348,1168,15.4
201709,아시아,스리랑카,전체,1909,1786,6.9
201709,아시아,방글라데시,관광,333,312,6.7
201709,아시아,방글라데시,상용,149,161,-7.5
201709,아시아,방글라데시,공용,153,51,200
201709,아시아,방글라데시,유학연수,104,70,48.6
201709,아시아,방글라데시,기타,720,561,28.3
201709,아시아,방글라데시,전체,1459,1155,26.3
201709,아시아,파키스탄,관광,324,364,-11
201709,아시아,파키스탄,상용,280,208,34.6
201709,아시아,파키스탄,공용,50,17,194.1
201709,아시아,파키스탄,유학연수,147,113,30.1
201709,아시아,파키스탄,기타,377,294,28.2
201709,아시아,파키스탄,전체,1178,996,18.3
201709,아시아,이스라엘,관광,1234,1233,0.1
201709,아시아,이스라엘,상용,7,5,40
201709,아시아,이스라엘,공용,0,0,0
201709,아시아,이스라엘,유학연수,9,4,125
201709,아시아,이스라엘,기타,39,45,-13.3
201709,아시아,이스라엘,전체,1289,1287,0.2
201709,아시아,이란,관광,462,327,41.3
201709,아시아,이란,상용,236,262,-9.9
201709,아시아,이란,공용,29,19,52.6
201709,아시아,이란,유학연수,54,44,22.7
201709,아시아,이란,기타,202,306,-34
201709,아시아,이란,전체,983,958,2.6
201709,아시아,기타,관광,2271,2189,3.7
201709,아시아,기타,상용,420,352,19.3
201709,아시아,기타,공용,338,305,10.8
201709,아시아,기타,유학연수,202,167,21
201709,아시아,기타,기타,1843,1899,-2.9
201709,아시아,기타,전체,5074,4912,3.3
201709,아메리카,연도대륙,관광,70135,73571,-4.7
201709,아메리카,연도대륙,상용,399,552,-27.7
201709,아메리카,연도대륙,공용,1982,1678,18.1
201709,아메리카,연도대륙,유학연수,241,208,15.9
201709,아메리카,연도대륙,기타,18625,23667,-21.3
201709,아메리카,연도대륙,전체,91382,99676,-8.3
201709,아메리카,미국,관광,54948,57952,-5.2
201709,아메리카,미국,상용,325,458,-29
201709,아메리카,미국,공용,1938,1616,19.9
201709,아메리카,미국,유학연수,128,107,19.6
201709,아메리카,미국,기타,13594,15603,-12.9
201709,아메리카,미국,전체,70933,75736,-6.3
201709,아메리카,캐나다,관광,10158,11669,-12.9
201709,아메리카,캐나다,상용,28,46,-39.1
201709,아메리카,캐나다,공용,18,24,-25
201709,아메리카,캐나다,유학연수,21,17,23.5
201709,아메리카,캐나다,기타,3626,4391,-17.4
201709,아메리카,캐나다,전체,13851,16147,-14.2
201709,아메리카,브라질,관광,1236,1044,18.4
201709,아메리카,브라질,상용,14,14,0
201709,아메리카,브라질,공용,3,8,-62.5
201709,아메리카,브라질,유학연수,15,12,25
201709,아메리카,브라질,기타,292,658,-55.6
201709,아메리카,브라질,전체,1560,1736,-10.1
201709,아메리카,멕시코,관광,1546,987,56.6
201709,아메리카,멕시코,상용,11,6,83.3
201709,아메리카,멕시코,공용,3,2,50
201709,아메리카,멕시코,유학연수,20,7,185.7
201709,아메리카,멕시코,기타,482,405,19
201709,아메리카,멕시코,전체,2062,1407,46.6
201709,아메리카,기타,관광,2247,1919,17.1
201709,아메리카,기타,상용,21,28,-25
201709,아메리카,기타,공용,20,28,-28.6
201709,아메리카,기타,유학연수,57,65,-12.3
201709,아메리카,기타,기타,631,2610,-75.8
201709,아메리카,기타,전체,2976,4650,-36
201709,유럽,연도대륙,관광,59725,55322,8
201709,유럽,연도대륙,상용,1380,2265,-39.1
201709,유럽,연도대륙,공용,197,155,27.1
201709,유럽,연도대륙,유학연수,492,436,12.8
201709,유럽,연도대륙,기타,18691,25837,-27.7
201709,유럽,연도대륙,전체,80485,84015,-4.2
201709,유럽,러시아,관광,15449,13047,18.4
201709,유럽,러시아,상용,140,169,-17.2
201709,유럽,러시아,공용,34,33,3
201709,유럽,러시아,유학연수,114,124,-8.1
201709,유럽,러시아,기타,7319,6016,21.7
201709,유럽,러시아,전체,23056,19389,18.9
201709,유럽,영국,관광,8659,8780,-1.4
201709,유럽,영국,상용,158,356,-55.6
201709,유럽,영국,공용,12,7,71.4
201709,유럽,영국,유학연수,12,10,20
201709,유럽,영국,기타,1330,2769,-52
201709,유럽,영국,전체,10171,11922,-14.7
201709,유럽,독일,관광,8447,8213,2.8
201709,유럽,독일,상용,195,290,-32.8
201709,유럽,독일,공용,19,17,11.8
201709,유럽,독일,유학연수,66,65,1.5
201709,유럽,독일,기타,1699,1649,3
201709,유럽,독일,전체,10426,10234,1.9
201709,유럽,프랑스,관광,6219,5907,5.3
201709,유럽,프랑스,상용,284,480,-40.8
201709,유럽,프랑스,공용,24,21,14.3
201709,유럽,프랑스,유학연수,67,58,15.5
201709,유럽,프랑스,기타,1048,1067,-1.8
201709,유럽,프랑스,전체,7642,7533,1.4
201709,유럽,이탈리아,관광,2389,2683,-11
201709,유럽,이탈리아,상용,52,72,-27.8
201709,유럽,이탈리아,공용,25,20,25
201709,유럽,이탈리아,유학연수,10,16,-37.5
201709,유럽,이탈리아,기타,831,3698,-77.5
201709,유럽,이탈리아,전체,3307,6489,-49
201709,유럽,네덜란드,관광,2260,2230,1.3
201709,유럽,네덜란드,상용,28,64,-56.2
201709,유럽,네덜란드,공용,9,4,125
201709,유럽,네덜란드,유학연수,21,8,162.5
201709,유럽,네덜란드,기타,582,620,-6.1
201709,유럽,네덜란드,전체,2900,2926,-0.9
201709,유럽,우크라이나,관광,686,707,-3
201709,유럽,우크라이나,상용,77,104,-26
201709,유럽,우크라이나,공용,2,1,100
201709,유럽,우크라이나,유학연수,16,16,0
201709,유럽,우크라이나,기타,1225,2070,-40.8
201709,유럽,우크라이나,전체,2006,2898,-30.8
201709,유럽,스페인,관광,1831,1686,8.6
201709,유럽,스페인,상용,21,37,-43.2
201709,유럽,스페인,공용,3,10,-70
201709,유럽,스페인,유학연수,30,14,114.3
201709,유럽,스페인,기타,270,389,-30.6
201709,유럽,스페인,전체,2155,2136,0.9
201709,유럽,루마니아,관광,578,507,14
201709,유럽,루마니아,상용,10,18,-44.4
201709,유럽,루마니아,공용,7,4,75
201709,유럽,루마니아,유학연수,8,4,100
201709,유럽,루마니아,기타,560,1251,-55.2
201709,유럽,루마니아,전체,1163,1784,-34.8
201709,유럽,노르웨이,관광,842,950,-11.4
201709,유럽,노르웨이,상용,162,311,-47.9
201709,유럽,노르웨이,공용,5,5,0
201709,유럽,노르웨이,유학연수,11,5,120
201709,유럽,노르웨이,기타,72,173,-58.4
201709,유럽,노르웨이,전체,1092,1444,-24.4
201709,유럽,스웨덴,관광,1435,1264,13.5
201709,유럽,스웨덴,상용,30,42,-28.6
201709,유럽,스웨덴,공용,3,6,-50
201709,유럽,스웨덴,유학연수,26,19,36.8
201709,유럽,스웨덴,기타,95,117,-18.8
201709,유럽,스웨덴,전체,1589,1448,9.7
201709,유럽,폴란드,관광,1252,1003,24.8
201709,유럽,폴란드,상용,22,27,-18.5
201709,유럽,폴란드,공용,1,0,0
201709,유럽,폴란드,유학연수,16,9,77.8
201709,유럽,폴란드,기타,626,515,21.6
201709,유럽,폴란드,전체,1917,1554,23.4
201709,유럽,스위스,관광,1266,1102,14.9
201709,유럽,스위스,상용,27,26,3.8
201709,유럽,스위스,공용,2,3,-33.3
201709,유럽,스위스,유학연수,7,7,0
201709,유럽,스위스,기타,91,126,-27.8
201709,유럽,스위스,전체,1393,1264,10.2
201709,유럽,포르투갈,관광,700,637,9.9
201709,유럽,포르투갈,상용,4,14,-71.4
201709,유럽,포르투갈,공용,0,0,0
201709,유럽,포르투갈,유학연수,3,1,200
201709,유럽,포르투갈,기타,128,338,-62.1
201709,유럽,포르투갈,전체,835,990,-15.7
201709,유럽,오스트리아,관광,865,784,10.3
201709,유럽,오스트리아,상용,6,9,-33.3
201709,유럽,오스트리아,공용,5,11,-54.5
201709,유럽,오스트리아,유학연수,6,3,100
201709,유럽,오스트리아,기타,152,194,-21.6
201709,유럽,오스트리아,전체,1034,1001,3.3
201709,유럽,핀란드,관광,712,653,9
201709,유럽,핀란드,상용,13,26,-50
201709,유럽,핀란드,공용,3,0,0
201709,유럽,핀란드,유학연수,5,10,-50
201709,유럽,핀란드,기타,327,348,-6
201709,유럽,핀란드,전체,1060,1037,2.2
201709,유럽,벨기에,관광,930,876,6.2
201709,유럽,벨기에,상용,19,25,-24
201709,유럽,벨기에,공용,5,0,0
201709,유럽,벨기에,유학연수,11,2,450
201709,유럽,벨기에,기타,165,166,-0.6
201709,유럽,벨기에,전체,1130,1069,5.7
201709,유럽,크로아티아,관광,342,264,29.5
201709,유럽,크로아티아,상용,3,11,-72.7
201709,유럽,크로아티아,공용,0,0,0
201709,유럽,크로아티아,유학연수,1,2,-50
201709,유럽,크로아티아,기타,240,762,-68.5
201709,유럽,크로아티아,전체,586,1039,-43.6
201709,유럽,그리스,관광,474,375,26.4
201709,유럽,그리스,상용,32,42,-23.8
201709,유럽,그리스,공용,1,0,0
201709,유럽,그리스,유학연수,0,1,-100
201709,유럽,그리스,기타,318,443,-28.2
201709,유럽,그리스,전체,825,861,-4.2
201709,유럽,불가리아,관광,301,257,17.1
201709,유럽,불가리아,상용,2,8,-75
201709,유럽,불가리아,공용,2,1,100
201709,유럽,불가리아,유학연수,13,5,160
201709,유럽,불가리아,기타,312,706,-55.8
201709,유럽,불가리아,전체,630,977,-35.5
201709,유럽,덴마크,관광,942,758,24.3
201709,유럽,덴마크,상용,23,36,-36.1
201709,유럽,덴마크,공용,3,1,200
201709,유럽,덴마크,유학연수,5,10,-50
201709,유럽,덴마크,기타,117,130,-10
201709,유럽,덴마크,전체,1090,935,16.6
201709,유럽,아일랜드,관광,578,565,2.3
201709,유럽,아일랜드,상용,15,20,-25
201709,유럽,아일랜드,공용,3,1,200
201709,유럽,아일랜드,유학연수,0,2,-100
201709,유럽,아일랜드,기타,96,141,-31.9
201709,유럽,아일랜드,전체,692,729,-5.1
201709,유럽,기타,관광,2568,2074,23.8
201709,유럽,기타,상용,57,78,-26.9
201709,유럽,기타,공용,29,10,190
201709,유럽,기타,유학연수,44,45,-2.2
201709,유럽,기타,기타,1088,2149,-49.4
201709,유럽,기타,전체,3786,4356,-13.1
201709,오세아니아,연도대륙,관광,14505,15762,-8
201709,오세아니아,연도대륙,상용,102,417,-75.5
201709,오세아니아,연도대륙,공용,46,49,-6.1
201709,오세아니아,연도대륙,유학연수,9,18,-50
201709,오세아니아,연도대륙,기타,1751,2282,-23.3
201709,오세아니아,연도대륙,전체,16413,18528,-11.4
201709,오세아니아,호주,관광,11728,12881,-9
201709,오세아니아,호주,상용,84,391,-78.5
201709,오세아니아,호주,공용,25,22,13.6
201709,오세아니아,호주,유학연수,6,15,-60
201709,오세아니아,호주,기타,1136,1475,-23
201709,오세아니아,호주,전체,12979,14784,-12.2
201709,오세아니아,뉴질랜드,관광,2327,2450,-5
201709,오세아니아,뉴질랜드,상용,16,25,-36
201709,오세아니아,뉴질랜드,공용,9,4,125
201709,오세아니아,뉴질랜드,유학연수,1,3,-66.7
201709,오세아니아,뉴질랜드,기타,522,580,-10
201709,오세아니아,뉴질랜드,전체,2875,3062,-6.1
201709,오세아니아,기타,관광,450,431,4.4
201709,오세아니아,기타,상용,2,1,100
201709,오세아니아,기타,공용,12,23,-47.8
201709,오세아니아,기타,유학연수,2,0,0
